timestamp_seconds,timestamp_human,quadrant,well,spot_1_x,spot_1_y,spot_1_r,spot_2_x,spot_2_y,spot_2_r
1741928041,14/03/2025 04:54:01,2,0,620,752,29,1364,760,32
1741928041,14/03/2025 04:54:01,2,1,2783,850,40,3524,887,37
1741928049,14/03/2025 04:54:09,3,0,765,613,32,1367,646,32
1741928049,14/03/2025 04:54:09,3,1,2619,635,33,3175,639,36
1741928014,14/03/2025 04:53:34,4,0,617,894,43,1373,891,30
1741928014,14/03/2025 04:53:34,4,1,2849,810,38,3610,868,43
1741928032,14/03/2025 04:53:52,5,0,1064,924,42,1906,965,50
1741928032,14/03/2025 04:53:52,5,1,3736,966,45,4534,1004,45
1741935214,14/03/2025 06:53:34,0,0,497,621,34,1099,590,18
1741935214,14/03/2025 06:53:34,0,1,2174,564,26,2790,555,26
1741935222,14/03/2025 06:53:42,1,0,646,436,30,1176,474,30
1741935222,14/03/2025 06:53:42,1,1,2244,506,28,2771,510,32
1741935231,14/03/2025 06:53:51,2,0,615,753,26,1365,765,37
1741935231,14/03/2025 06:53:51,2,1,2787,850,43,3525,887,36
1741935239,14/03/2025 06:53:59,3,0,764,611,34,1364,645,34
1741935239,14/03/2025 06:53:59,3,1,2617,633,36,3170,640,41
1741935214,14/03/2025 06:53:34,4,0,608,890,39,1379,909,39
1741935214,14/03/2025 06:53:34,4,1,2845,815,39,3611,865,40
1741935222,14/03/2025 06:53:42,5,0,1069,922,44,1904,968,47
1741935222,14/03/2025 06:53:42,5,1,3733,961,44,4536,1003,43
1741942414,14/03/2025 08:53:34,0,0,497,623,34,1098,592,20
1741942414,14/03/2025 08:53:34,0,1,2177,575,23,2797,550,25
1741942422,14/03/2025 08:53:42,1,0,645,436,30,1173,469,30
1741942422,14/03/2025 08:53:42,1,1,2243,505,29,2771,512,31
1741942431,14/03/2025 08:53:51,2,0,619,755,30,1365,757,30
1741942431,14/03/2025 08:53:51,2,1,2780,845,32,3525,887,37
1741942439,14/03/2025 08:53:59,3,0,763,624,40,1369,643,40
1741942439,14/03/2025 08:53:59,3,1,2615,632,38,3176,639,36
1741942414,14/03/2025 08:53:34,4,0,618,892,42,1375,895,32
1741942414,14/03/2025 08:53:34,4,1,2849,815,37,3610,863,39
1741942422,14/03/2025 08:53:42,5,0,1070,927,47,1905,964,49
1741942422,14/03/2025 08:53:42,5,1,3736,968,46,4535,1002,42
1741949614,14/03/2025 10:53:34,0,0,498,619,37,1097,593,21
1741949614,14/03/2025 10:53:34,0,1,2174,571,27,2794,554,28
1741949622,14/03/2025 10:53:42,1,0,645,436,29,1175,471,29
1741949622,14/03/2025 10:53:42,1,1,2242,504,30,2771,512,31
1741949641,14/03/2025 10:54:01,2,0,614,756,28,1365,756,29
1741949641,14/03/2025 10:54:01,2,1,2783,855,40,3527,884,40
1741949649,14/03/2025 10:54:09,3,0,763,612,35,1368,645,35
1741949649,14/03/2025 10:54:09,3,1,2617,634,36,3173,639,39
1741949614,14/03/2025 10:53:34,4,0,611,889,35,1379,907,35
1741949614,14/03/2025 10:53:34,4,1,2845,817,36,3611,863,39
1741949622,14/03/2025 10:53:42,5,0,1076,916,37,1899,959,57
1741949622,14/03/2025 10:53:42,5,1,3733,964,45,4533,998,43
1741956814,14/03/2025 12:53:34,0,0,496,623,33,1101,594,19
1741956814,14/03/2025 12:53:34,0,1,2179,565,32,2792,556,28
1741956822,14/03/2025 12:53:42,1,0,645,436,29,1178,471,29
1741956822,14/03/2025 12:53:42,1,1,2242,504,30,2771,512,31
1741956830,14/03/2025 12:53:50,2,0,615,753,26,1366,759,30
1741956830,14/03/2025 12:53:50,2,1,2779,854,37,3526,887,37
1741956838,14/03/2025 12:53:58,3,0,764,620,38,1368,647,38
1741956838,14/03/2025 12:53:58,3,1,2614,632,38,3172,640,40
1741956814,14/03/2025 12:53:34,4,0,606,892,32,1384,907,32
1741956814,14/03/2025 12:53:34,4,1,2849,815,34,3612,862,39
1741956822,14/03/2025 12:53:42,5,0,1072,917,37,1904,963,54
1741956822,14/03/2025 12:53:42,5,1,3738,966,46,4534,1004,47
1741964014,14/03/2025 14:53:34,0,0,498,620,35,1098,593,21
1741964014,14/03/2025 14:53:34,0,1,2176,571,26,2793,551,27
1741964022,14/03/2025 14:53:42,1,0,646,436,29,1177,472,29
1741964022,14/03/2025 14:53:42,1,1,2242,504,30,2774,509,32
1741964031,14/03/2025 14:53:51,2,0,619,756,31,1366,759,30
1741964031,14/03/2025 14:53:51,2,1,2782,849,42,3524,884,36
1741964039,14/03/2025 14:53:59,3,0,764,614,33,1368,647,33
1741964039,14/03/2025 14:53:59,3,1,2616,635,32,3181,639,32
1741964014,14/03/2025 14:53:34,4,0,598,901,32,1377,909,32
1741964014,14/03/2025 14:53:34,4,1,2849,806,34,3612,863,38
1741964022,14/03/2025 14:53:42,5,0,1068,922,43,1898,958,60
1741964022,14/03/2025 14:53:42,5,1,3739,966,49,4536,1004,46
1741971214,14/03/2025 16:53:34,0,0,498,623,34,1099,592,20
1741971214,14/03/2025 16:53:34,0,1,2176,567,30,2795,553,28
1741971222,14/03/2025 16:53:42,1,0,646,438,28,1174,472,28
1741971222,14/03/2025 16:53:42,1,1,2240,504,32,2772,513,30
1741971230,14/03/2025 16:53:50,2,0,617,756,30,1366,761,32
1741971230,14/03/2025 16:53:50,2,1,2790,848,47,3527,888,37
1741971238,14/03/2025 16:53:58,3,0,762,612,34,1371,645,34
1741971238,14/03/2025 16:53:58,3,1,2612,636,35,3176,640,37
1741971214,14/03/2025 16:53:34,4,0,597,902,35,1377,909,35
1741971214,14/03/2025 16:53:34,4,1,2849,808,36,3612,862,38
1741971222,14/03/2025 16:53:42,5,0,1070,927,47,1907,963,52
1741971222,14/03/2025 16:53:42,5,1,3731,968,49,4534,1005,48
1741978414,14/03/2025 18:53:34,0,0,506,620,33,1110,588,20
1741978414,14/03/2025 18:53:34,0,1,2187,566,31,2803,551,28
1741978422,14/03/2025 18:53:42,1,0,658,428,28,1196,464,28
1741978422,14/03/2025 18:53:42,1,1,2259,498,29,2781,507,31
1741978431,14/03/2025 18:53:51,2,0,621,757,34,1374,761,36
1741978431,14/03/2025 18:53:51,2,1,2781,856,38,3533,889,38
1741978439,14/03/2025 18:53:59,3,0,767,614,30,1375,640,30
1741978439,14/03/2025 18:53:59,3,1,2620,629,32,3180,633,37
1741978414,14/03/2025 18:53:34,4,0,623,889,29,1392,902,29
1741978414,14/03/2025 18:53:34,4,1,2864,806,32,3622,859,39
1741978422,14/03/2025 18:53:42,5,0,1068,925,46,1916,960,51
1741978422,14/03/2025 18:53:42,5,1,3745,954,48,4548,988,48
1741985614,14/03/2025 20:53:34,0,0,511,615,36,1105,592,24
1741985614,14/03/2025 20:53:34,0,1,2186,569,26,2802,554,28
1741985622,14/03/2025 20:53:42,1,0,655,429,28,1189,465,28
1741985622,14/03/2025 20:53:42,1,1,2252,498,29,2785,509,33
1741985630,14/03/2025 20:53:50,2,0,636,751,37,1373,764,42
1741985630,14/03/2025 20:53:50,2,1,2789,854,37,3534,887,38
1741985639,14/03/2025 20:53:59,3,0,766,605,36,1376,639,36
1741985639,14/03/2025 20:53:59,3,1,2621,627,33,3192,632,28
1741985614,14/03/2025 20:53:34,4,0,620,887,32,1388,911,32
1741985614,14/03/2025 20:53:34,4,1,2867,810,34,3623,864,40
1741985622,14/03/2025 20:53:42,5,0,1082,908,45,1917,964,50
1741985622,14/03/2025 20:53:42,5,1,3753,958,46,4549,994,45
1741992814,14/03/2025 22:53:34,0,0,508,621,31,1111,591,21
1741992814,14/03/2025 22:53:34,0,1,2183,569,30,2803,553,27
1741992822,14/03/2025 22:53:42,1,0,659,429,29,1190,465,29
1741992822,14/03/2025 22:53:42,1,1,2256,501,27,2781,504,35
1741992831,14/03/2025 22:53:51,2,0,628,747,29,1376,764,43
1741992831,14/03/2025 22:53:51,2,1,2790,847,44,3534,886,39
1741992849,14/03/2025 22:54:09,3,0,771,609,37,1371,638,37
1741992849,14/03/2025 22:54:09,3,1,2622,624,34,3192,629,29
1741992814,14/03/2025 22:53:34,4,0,622,884,36,1387,911,37
1741992814,14/03/2025 22:53:34,4,1,2862,810,37,3623,864,40
1741992822,14/03/2025 22:53:42,5,0,1086,910,46,1913,945,59
1741992822,14/03/2025 22:53:42,5,1,3750,958,50,4546,994,47
1742000014,15/03/2025 00:53:34,0,0,511,616,36,1110,589,20
1742000014,15/03/2025 00:53:34,0,1,2186,567,30,2801,554,28
1742000022,15/03/2025 00:53:42,1,0,657,429,28,1190,463,28
1742000022,15/03/2025 00:53:42,1,1,2259,501,28,2790,504,30
1742000031,15/03/2025 00:53:51,2,0,625,748,27,1373,766,44
1742000031,15/03/2025 00:53:51,2,1,2796,844,43,3534,887,38
1742000039,15/03/2025 00:53:59,3,0,771,607,37,1376,640,37
1742000039,15/03/2025 00:53:59,3,1,2622,627,36,3185,631,34
1742000014,15/03/2025 00:53:34,4,0,623,881,37,1390,907,37
1742000014,15/03/2025 00:53:34,4,1,2864,808,38,3623,864,40
1742000022,15/03/2025 00:53:42,5,0,1084,907,44,1926,956,47
1742000022,15/03/2025 00:53:42,5,1,3751,958,45,4550,996,45
1742007214,15/03/2025 02:53:34,0,0,511,617,34,1107,590,22
1742007214,15/03/2025 02:53:34,0,1,2188,569,26,2805,552,27
1742007222,15/03/2025 02:53:42,1,0,656,428,28,1193,463,28
1742007222,15/03/2025 02:53:42,1,1,2255,498,29,2784,505,33
1742007231,15/03/2025 02:53:51,2,0,628,748,29,1371,759,37
1742007231,15/03/2025 02:53:51,2,1,2793,848,41,3532,888,37
1742007239,15/03/2025 02:53:59,3,0,771,609,37,1373,638,37
1742007239,15/03/2025 02:53:59,3,1,2621,625,36,3183,631,35
1742007214,15/03/2025 02:53:34,4,0,630,885,41,1395,909,41
1742007214,15/03/2025 02:53:34,4,1,2864,808,40,3621,863,39
1742007222,15/03/2025 02:53:42,5,0,1085,910,46,1918,951,51
1742007222,15/03/2025 02:53:42,5,1,3750,956,47,4546,990,45
1742014414,15/03/2025 04:53:34,0,0,513,615,37,1105,591,23
1742014414,15/03/2025 04:53:34,0,1,2192,565,31,2804,554,30
1742014422,15/03/2025 04:53:42,1,0,659,428,28,1194,461,28
1742014422,15/03/2025 04:53:42,1,1,2255,499,29,2784,508,32
1742014431,15/03/2025 04:53:51,2,0,630,748,29,1370,752,31
1742014431,15/03/2025 04:53:51,2,1,2791,848,44,3531,888,37
1742014439,15/03/2025 04:53:59,3,0,772,612,40,1377,637,40
1742014439,15/03/2025 04:53:59,3,1,2624,629,39,3181,633,37
1742014414,15/03/2025 04:53:34,4,0,628,885,42,1386,902,42
1742014414,15/03/2025 04:53:34,4,1,2867,810,41,3620,863,40
1742014422,15/03/2025 04:53:42,5,0,1089,911,48,1906,948,62
1742014422,15/03/2025 04:53:42,5,1,3751,956,52,4546,996,46
1742021614,15/03/2025 06:53:34,0,0,514,614,38,1105,591,23
1742021614,15/03/2025 06:53:34,0,1,2190,568,28,2803,552,29
1742021622,15/03/2025 06:53:42,1,0,660,427,27,1190,464,27
1742021622,15/03/2025 06:53:42,1,1,2257,498,28,2784,506,30
1742021631,15/03/2025 06:53:51,2,0,631,747,29,1370,753,30
1742021631,15/03/2025 06:53:51,2,1,2792,848,43,3532,886,38
1742021639,15/03/2025 06:53:59,3,0,772,607,37,1372,635,37
1742021639,15/03/2025 06:53:59,3,1,2628,631,38,3177,633,40
1742021614,15/03/2025 06:53:34,4,0,620,883,38,1390,898,38
1742021614,15/03/2025 06:53:34,4,1,2869,810,37,3619,860,37
1742021622,15/03/2025 06:53:42,5,0,1086,908,44,1915,968,56
1742021622,15/03/2025 06:53:42,5,1,3748,959,48,4545,993,45
1742028814,15/03/2025 08:53:34,0,0,512,615,35,1105,592,23
1742028814,15/03/2025 08:53:34,0,1,2191,569,27,2802,554,28
1742028822,15/03/2025 08:53:42,1,0,659,429,28,1192,459,28
1742028822,15/03/2025 08:53:42,1,1,2255,499,29,2781,504,34
1742028831,15/03/2025 08:53:51,2,0,627,751,28,1368,749,28
1742028831,15/03/2025 08:53:51,2,1,2793,849,43,3533,884,40
1742028839,15/03/2025 08:53:59,3,0,773,609,37,1373,637,37
1742028839,15/03/2025 08:53:59,3,1,2625,630,38,3177,633,40
1742028814,15/03/2025 08:53:34,4,0,621,883,37,1390,905,37
1742028814,15/03/2025 08:53:34,4,1,2869,804,37,3619,861,38
1742028822,15/03/2025 08:53:42,5,0,1089,909,46,1916,969,56
1742028822,15/03/2025 08:53:42,5,1,3756,954,49,4543,993,47
1742036024,15/03/2025 10:53:44,0,0,513,617,34,1104,591,23
1742036024,15/03/2025 10:53:44,0,1,2190,569,26,2801,550,27
1742036032,15/03/2025 10:53:52,1,0,660,428,28,1189,463,28
1742036032,15/03/2025 10:53:52,1,1,2254,497,32,2785,505,29
1742036041,15/03/2025 10:54:01,2,0,630,748,28,1370,749,26
1742036041,15/03/2025 10:54:01,2,1,2796,849,40,3534,886,38
1742036049,15/03/2025 10:54:09,3,0,772,605,34,1372,639,34
1742036049,15/03/2025 10:54:09,3,1,2628,631,35,3179,632,38
1742036024,15/03/2025 10:53:44,4,0,621,891,31,1390,905,31
1742036024,15/03/2025 10:53:44,4,1,2869,812,33,3618,860,37
1742036032,15/03/2025 10:53:52,5,0,1087,911,44,1908,969,48
1742036032,15/03/2025 10:53:52,5,1,3755,951,46,4548,991,48
1742043214,15/03/2025 12:53:34,0,0,515,620,33,1107,593,23
1742043214,15/03/2025 12:53:34,0,1,2190,569,26,2799,556,27
1742043222,15/03/2025 12:53:42,1,0,661,428,29,1188,462,29
1742043222,15/03/2025 12:53:42,1,1,2257,499,29,2785,506,29
1742043231,15/03/2025 12:53:51,2,0,628,745,30,1370,750,26
1742043231,15/03/2025 12:53:51,2,1,2793,847,44,3531,885,39
1742043239,15/03/2025 12:53:59,3,0,774,609,36,1370,636,36
1742043239,15/03/2025 12:53:59,3,1,2624,627,35,3183,630,34
1742043214,15/03/2025 12:53:34,4,0,623,885,41,1388,905,41
1742043214,15/03/2025 12:53:34,4,1,2869,812,40,3619,861,38
1742043222,15/03/2025 12:53:42,5,0,1096,901,37,1921,960,41
1742043222,15/03/2025 12:53:42,5,1,3755,954,40,4546,995,44
1742050424,15/03/2025 14:53:44,0,0,516,613,38,1110,589,18
1742050424,15/03/2025 14:53:44,0,1,2190,570,25,2796,553,27
1742050432,15/03/2025 14:53:52,1,0,661,428,29,1192,460,29
1742050432,15/03/2025 14:53:52,1,1,2264,496,28,2784,505,26
1742050441,15/03/2025 14:54:01,2,0,630,748,28,1368,751,28
1742050441,15/03/2025 14:54:01,2,1,2794,848,43,3531,886,37
1742050449,15/03/2025 14:54:09,3,0,773,602,34,1370,635,34
1742050449,15/03/2025 14:54:09,3,1,2622,628,32,3186,625,29
1742050424,15/03/2025 14:53:44,4,0,623,894,34,1381,898,34
1742050424,15/03/2025 14:53:44,4,1,2869,812,35,3619,862,39
1742050432,15/03/2025 14:53:52,5,0,1093,903,37,1914,957,43
1742050432,15/03/2025 14:53:52,5,1,3758,956,41,4543,990,44
1742057614,15/03/2025 16:53:34,0,0,516,614,38,1106,589,21
1742057614,15/03/2025 16:53:34,0,1,2191,570,25,2800,554,28
1742057622,15/03/2025 16:53:42,1,0,659,429,28,1184,463,28
1742057622,15/03/2025 16:53:42,1,1,2263,495,27,2783,506,27
1742057631,15/03/2025 16:53:51,2,0,632,748,28,1367,752,29
1742057631,15/03/2025 16:53:51,2,1,2798,849,40,3530,886,38
1742057649,15/03/2025 16:54:09,3,0,774,611,38,1373,638,38
1742057649,15/03/2025 16:54:09,3,1,2624,632,35,3187,632,30
1742057614,15/03/2025 16:53:34,4,0,621,896,38,1384,904,38
1742057614,15/03/2025 16:53:34,4,1,2864,815,38,3619,863,40
1742057622,15/03/2025 16:53:42,5,0,1089,900,40,1912,947,52
1742057622,15/03/2025 16:53:42,5,1,3756,954,48,4537,997,52
1742064814,15/03/2025 18:53:34,0,0,513,616,34,1107,590,20
1742064814,15/03/2025 18:53:34,0,1,2190,569,27,2803,551,27
1742064822,15/03/2025 18:53:42,1,0,661,428,29,1189,461,29
1742064822,15/03/2025 18:53:42,1,1,2256,498,30,2784,505,29
1742064831,15/03/2025 18:53:51,2,0,627,751,27,1370,750,27
1742064831,15/03/2025 18:53:51,2,1,2798,854,39,3532,885,39
1742064839,15/03/2025 18:53:59,3,0,774,608,36,1372,638,36
1742064839,15/03/2025 18:53:59,3,1,2622,628,33,3188,632,28
1742064814,15/03/2025 18:53:34,4,0,626,898,36,1386,905,36
1742064814,15/03/2025 18:53:34,4,1,2864,810,37,3618,861,39
1742064822,15/03/2025 18:53:42,5,0,1091,912,48,1916,952,49
1742064822,15/03/2025 18:53:42,5,1,3751,958,48,4539,994,49
1742072014,15/03/2025 20:53:34,0,0,515,618,34,1106,593,24
1742072014,15/03/2025 20:53:34,0,1,2189,569,28,2799,552,28
1742072022,15/03/2025 20:53:42,1,0,661,429,29,1185,462,29
1742072022,15/03/2025 20:53:42,1,1,2255,500,30,2783,504,29
1742072030,15/03/2025 20:53:50,2,0,630,746,30,1369,750,27
1742072030,15/03/2025 20:53:50,2,1,2795,849,43,3532,884,40
1742072038,15/03/2025 20:53:58,3,0,774,610,37,1375,636,37
1742072038,15/03/2025 20:53:58,3,1,2626,630,35,3186,633,31
1742072014,15/03/2025 20:53:34,4,0,619,894,43,1386,905,43
1742072014,15/03/2025 20:53:34,4,1,2867,810,42,3618,863,40
1742072022,15/03/2025 20:53:42,5,0,1097,901,37,1915,951,49
1742072022,15/03/2025 20:53:42,5,1,3756,954,43,4545,995,44
1742079224,15/03/2025 22:53:44,0,0,513,619,32,1098,591,29
1742079224,15/03/2025 22:53:44,0,1,2192,569,27,2800,557,29
1742079232,15/03/2025 22:53:52,1,0,660,429,28,1189,462,28
1742079232,15/03/2025 22:53:52,1,1,2262,496,28,2783,504,30
1742079241,15/03/2025 22:54:01,2,0,630,749,27,1370,751,27
1742079241,15/03/2025 22:54:01,2,1,2798,854,39,3530,888,37
1742079249,15/03/2025 22:54:09,3,0,774,610,38,1370,636,38
1742079249,15/03/2025 22:54:09,3,1,2629,629,37,3178,632,37
1742079224,15/03/2025 22:53:44,4,0,626,891,41,1390,905,41
1742079224,15/03/2025 22:53:44,4,1,2869,810,40,3619,861,38
1742079232,15/03/2025 22:53:52,5,0,1097,902,36,1915,951,50
1742079232,15/03/2025 22:53:52,5,1,3755,958,43,4544,994,45
1742086414,16/03/2025 00:53:34,0,0,513,618,37,1104,597,28
1742086414,16/03/2025 00:53:34,0,1,2189,570,28,2799,555,31
1742086422,16/03/2025 00:53:42,1,0,660,429,28,1188,466,28
1742086422,16/03/2025 00:53:42,1,1,2261,497,28,2786,505,29
1742086431,16/03/2025 00:53:51,2,0,630,749,28,1370,748,25
1742086431,16/03/2025 00:53:51,2,1,2794,844,46,3530,885,37
1742086439,16/03/2025 00:53:59,3,0,775,610,37,1373,639,37
1742086439,16/03/2025 00:53:59,3,1,2623,629,37,3178,632,37
1742086414,16/03/2025 00:53:34,4,0,628,889,39,1386,905,39
1742086414,16/03/2025 00:53:34,4,1,2869,819,39,3618,863,40
1742086422,16/03/2025 00:53:42,5,0,1088,902,39,1919,961,39
1742086422,16/03/2025 00:53:42,5,1,3756,956,41,4541,994,47
1742093614,16/03/2025 02:53:34,0,0,516,615,37,1101,592,26
1742093614,16/03/2025 02:53:34,0,1,2191,569,27,2800,554,30
1742093632,16/03/2025 02:53:52,1,0,659,428,28,1187,464,28
1742093632,16/03/2025 02:53:52,1,1,2263,499,29,2785,504,31
1742093641,16/03/2025 02:54:01,2,0,632,747,29,1368,751,29
1742093641,16/03/2025 02:54:01,2,1,2798,848,40,3530,888,36
1742093649,16/03/2025 02:54:09,3,0,773,604,33,1373,639,33
1742093649,16/03/2025 02:54:09,3,1,2623,628,31,3189,633,28
1742093614,16/03/2025 02:53:34,4,0,621,894,48,1390,889,48
1742093614,16/03/2025 02:53:34,4,1,2875,810,45,3619,861,39
1742093632,16/03/2025 02:53:52,5,0,1090,904,42,1916,957,43
1742093632,16/03/2025 02:53:52,5,1,3758,956,43,4542,989,44
1742100814,16/03/2025 04:53:34,0,0,517,614,38,1108,589,19
1742100814,16/03/2025 04:53:34,0,1,2189,568,28,2800,554,28
1742100822,16/03/2025 04:53:42,1,0,662,429,29,1189,460,29
1742100822,16/03/2025 04:53:42,1,1,2264,499,29,2786,505,30
1742100831,16/03/2025 04:53:51,2,0,632,747,28,1368,750,28
1742100831,16/03/2025 04:53:51,2,1,2796,852,37,3530,887,37
1742100839,16/03/2025 04:53:59,3,0,773,604,32,1376,638,32
1742100839,16/03/2025 04:53:59,3,1,2624,627,31,3188,631,29
1742100814,16/03/2025 04:53:34,4,0,619,896,48,1385,886,48
1742100814,16/03/2025 04:53:34,4,1,2869,812,46,3619,865,42
1742100822,16/03/2025 04:53:42,5,0,1090,908,44,1913,947,52
1742100822,16/03/2025 04:53:42,5,1,3758,954,46,4544,991,44
1742108014,16/03/2025 06:53:34,0,0,516,616,36,1105,590,22
1742108014,16/03/2025 06:53:34,0,1,2192,570,27,2800,554,28
1742108022,16/03/2025 06:53:42,1,0,659,429,28,1191,461,28
1742108022,16/03/2025 06:53:42,1,1,2263,497,28,2784,507,29
1742108031,16/03/2025 06:53:51,2,0,631,748,28,1370,751,27
1742108031,16/03/2025 06:53:51,2,1,2795,852,38,3531,887,37
1742108039,16/03/2025 06:53:59,3,0,775,610,37,1374,637,37
1742108039,16/03/2025 06:53:59,3,1,2626,625,36,3184,630,34
1742108014,16/03/2025 06:53:34,4,0,624,872,49,1384,888,32
1742108014,16/03/2025 06:53:34,4,1,2867,812,39,3619,861,38
1742108022,16/03/2025 06:53:42,5,0,1089,906,44,1913,948,53
1742108022,16/03/2025 06:53:42,5,1,3750,956,47,4542,988,45
1742115214,16/03/2025 08:53:34,0,0,516,616,36,1102,590,25
1742115214,16/03/2025 08:53:34,0,1,2192,569,27,2801,552,29
1742115222,16/03/2025 08:53:42,1,0,661,428,30,1185,463,30
1742115222,16/03/2025 08:53:42,1,1,2254,500,31,2782,504,31
1742115231,16/03/2025 08:53:51,2,0,631,748,28,1369,753,30
1742115231,16/03/2025 08:53:51,2,1,2794,852,38,3532,886,38
1742115239,16/03/2025 08:53:59,3,0,772,603,34,1372,638,34
1742115239,16/03/2025 08:53:59,3,1,2624,628,34,3181,633,36
1742115214,16/03/2025 08:53:34,4,0,623,873,47,1385,891,31
1742115214,16/03/2025 08:53:34,4,1,2869,812,39,3619,864,41
1742115222,16/03/2025 08:53:42,5,0,1087,908,42,1920,961,39
1742115222,16/03/2025 08:53:42,5,1,3756,954,42,4544,995,47
1742122414,16/03/2025 10:53:34,0,0,514,620,32,1108,591,21
1742122414,16/03/2025 10:53:34,0,1,2191,571,25,2799,553,26
1742122422,16/03/2025 10:53:42,1,0,659,427,28,1192,462,28
1742122422,16/03/2025 10:53:42,1,1,2261,498,29,2788,505,28
1742122431,16/03/2025 10:53:51,2,0,628,750,27,1368,757,33
1742122431,16/03/2025 10:53:51,2,1,2799,851,41,3531,884,38
1742122439,16/03/2025 10:53:59,3,0,774,610,37,1371,638,37
1742122439,16/03/2025 10:53:59,3,1,2626,629,37,3179,633,37
1742122414,16/03/2025 10:53:34,4,0,623,883,38,1387,892,32
1742122414,16/03/2025 10:53:34,4,1,2864,810,36,3620,862,39
1742122422,16/03/2025 10:53:42,5,0,1089,909,45,1923,959,40
1742122422,16/03/2025 10:53:42,5,1,3753,954,44,4542,995,48
1742129614,16/03/2025 12:53:34,0,0,514,617,34,1107,589,20
1742129614,16/03/2025 12:53:34,0,1,2189,568,29,2800,552,27
1742129622,16/03/2025 12:53:42,1,0,661,429,28,1189,462,28
1742129622,16/03/2025 12:53:42,1,1,2255,499,30,2789,507,27
1742129631,16/03/2025 12:53:51,2,0,627,751,28,1369,754,32
1742129631,16/03/2025 12:53:51,2,1,2792,857,34,3533,885,37
1742129649,16/03/2025 12:54:09,3,0,778,603,30,1374,636,30
1742129649,16/03/2025 12:54:09,3,1,2626,627,29,3191,631,27
1742129614,16/03/2025 12:53:34,4,0,626,881,38,1388,902,38
1742129614,16/03/2025 12:53:34,4,1,2864,810,38,3619,861,39
1742129622,16/03/2025 12:53:42,5,0,1094,920,55,1919,961,39
1742129622,16/03/2025 12:53:42,5,1,3758,954,46,4544,993,45
1742136814,16/03/2025 14:53:34,0,0,514,615,35,1106,593,24
1742136814,16/03/2025 14:53:34,0,1,2193,570,27,2802,553,28
1742136822,16/03/2025 14:53:42,1,0,659,430,27,1187,462,27
1742136822,16/03/2025 14:53:42,1,1,2261,498,28,2784,504,32
1742136831,16/03/2025 14:53:51,2,0,624,742,34,1371,750,28
1742136831,16/03/2025 14:53:51,2,1,2793,855,35,3531,886,38
1742136839,16/03/2025 14:53:59,3,0,774,603,32,1371,641,32
1742136839,16/03/2025 14:53:59,3,1,2623,630,30,3189,632,28
1742136814,16/03/2025 14:53:34,4,0,623,882,37,1382,884,32
1742136814,16/03/2025 14:53:34,4,1,2867,806,36,3619,862,39
1742136822,16/03/2025 14:53:42,5,0,1092,913,49,1918,952,47
1742136822,16/03/2025 14:53:42,5,1,3750,953,47,4545,994,45
1742144014,16/03/2025 16:53:34,0,0,514,620,32,1109,591,21
1742144014,16/03/2025 16:53:34,0,1,2191,566,30,2798,553,27
1742144022,16/03/2025 16:53:42,1,0,659,431,26,1186,462,26
1742144022,16/03/2025 16:53:42,1,1,2261,498,27,2788,509,29
1742144031,16/03/2025 16:53:51,2,0,626,745,33,1369,750,28
1742144031,16/03/2025 16:53:51,2,1,2795,850,39,3531,887,37
1742144039,16/03/2025 16:53:59,3,0,772,606,34,1373,638,34
1742144039,16/03/2025 16:53:59,3,1,2621,631,34,3184,631,34
1742144014,16/03/2025 16:53:34,4,0,628,880,37,1385,886,31
1742144014,16/03/2025 16:53:34,4,1,2867,808,35,3619,860,37
1742144022,16/03/2025 16:53:42,5,0,1087,908,44,1920,960,39
1742144022,16/03/2025 16:53:42,5,1,3756,951,42,4540,988,43
1742151214,16/03/2025 18:53:34,0,0,513,616,35,1106,590,22
1742151214,16/03/2025 18:53:34,0,1,2191,571,25,2805,551,27
1742151222,16/03/2025 18:53:42,1,0,659,428,28,1186,463,28
1742151222,16/03/2025 18:53:42,1,1,2261,497,29,2783,504,31
1742151251,16/03/2025 18:54:11,2,0,630,749,29,1373,749,26
1742151251,16/03/2025 18:54:11,2,1,2801,850,44,3534,885,38
1742151259,16/03/2025 18:54:19,3,0,773,602,34,1374,637,34
1742151259,16/03/2025 18:54:19,3,1,2623,627,35,3180,633,37
1742151214,16/03/2025 18:53:34,4,0,622,871,45,1384,887,31
1742151214,16/03/2025 18:53:34,4,1,2860,804,39,3620,864,41
1742151222,16/03/2025 18:53:42,5,0,1089,901,41,1918,952,47
1742151222,16/03/2025 18:53:42,5,1,3756,954,45,4542,993,47
1742158414,16/03/2025 20:53:34,0,0,516,617,36,1110,588,18
1742158414,16/03/2025 20:53:34,0,1,2190,567,29,2801,555,27
1742158422,16/03/2025 20:53:42,1,0,659,430,27,1186,465,27
1742158422,16/03/2025 20:53:42,1,1,2260,498,27,2789,504,28
1742158431,16/03/2025 20:53:51,2,0,630,747,28,1371,751,29
1742158431,16/03/2025 20:53:51,2,1,2795,849,40,3531,883,38
1742158439,16/03/2025 20:53:59,3,0,774,611,37,1373,640,37
1742158439,16/03/2025 20:53:59,3,1,2624,629,36,3184,634,34
1742158414,16/03/2025 20:53:34,4,0,619,871,49,1381,887,31
1742158414,16/03/2025 20:53:34,4,1,2869,810,39,3620,861,39
1742158422,16/03/2025 20:53:42,5,0,1093,913,50,1916,948,48
